iso3,country,year,unemp_rate
GTM,Guatemala,1998,2.145
GTM,Guatemala,1997,2.145
GTM,Guatemala,1996,2.156
GTM,Guatemala,1995,2.117
GTM,Guatemala,1994,2.12
GIN,Guinea,2010,5.018
GIN,Guinea,2009,4.914
GIN,Guinea,2008,4.803
GIN,Guinea,2007,4.787
GIN,Guinea,2006,4.863
GIN,Guinea,2005,4.814
GIN,Guinea,2004,4.709
GIN,Guinea,2003,4.628
GIN,Guinea,2002,4.549
GIN,Guinea,2001,4.584
GIN,Guinea,2000,4.586
GIN,Guinea,1999,4.517
GIN,Guinea,1998,4.501
GIN,Guinea,1997,4.477
GIN,Guinea,1996,4.509
GIN,Guinea,1995,4.494
GIN,Guinea,1994,4.527
GNB,Guinea-Bissau,2010,3.121
GNB,Guinea-Bissau,2009,3.163
GNB,Guinea-Bissau,2008,3.157
GNB,Guinea-Bissau,2007,3.125
GNB,Guinea-Bissau,2006,3.143
GNB,Guinea-Bissau,2005,3.184
GNB,Guinea-Bissau,2004,3.226
GNB,Guinea-Bissau,2003,3.169
GNB,Guinea-Bissau,2002,3.146
GNB,Guinea-Bissau,2001,2.958
GNB,Guinea-Bissau,2000,3.358
GNB,Guinea-Bissau,1999,3.269
GNB,Guinea-Bissau,1998,3.349
GNB,Guinea-Bissau,1997,2.951
GNB,Guinea-Bissau,1996,2.994
GNB,Guinea-Bissau,1995,3.126
GNB,Guinea-Bissau,1994,3.173
GUY,Guyana,2010,11.632
GUY,Guyana,2009,11.307
GUY,Guyana,2008,11.018
GUY,Guyana,2007,10.84
GUY,Guyana,2006,10.7
GUY,Guyana,2005,11.085
GUY,Guyana,2004,11.281
GUY,Guyana,2003,11.529
GUY,Guyana,2002,11.81
GUY,Guyana,2001,11.796
GUY,Guyana,2000,11.917
GUY,Guyana,1999,11.771
GUY,Guyana,1998,11.687
GUY,Guyana,1997,11.565
GUY,Guyana,1996,11.542
GUY,Guyana,1995,11.566
GUY,Guyana,1994,11.534
HTI,Haiti,2010,15.244
HTI,Haiti,2009,15.398
HTI,Haiti,2008,16.204
HTI,Haiti,2007,16.8
HTI,Haiti,2006,15.866
HTI,Haiti,2005,14.559
HTI,Haiti,2004,13.415
HTI,Haiti,2003,12.151
HTI,Haiti,2002,11.008
HTI,Haiti,2001,9.728
HTI,Haiti,2000,8.443
HTI,Haiti,1999,7.2
HTI,Haiti,1998,7.165
HTI,Haiti,1997,7.003
HTI,Haiti,1996,7.304
HTI,Haiti,1995,7.51
HTI,Haiti,1994,7.858
HND,Honduras,2010,4.119
HND,Honduras,2009,3.292
HND,Honduras,2008,3.156
HND,Honduras,2007,3.211
HND,Honduras,2006,3.574
HND,Honduras,2005,4.909
HND,Honduras,2004,5.99
HND,Honduras,2003,5.3
HND,Honduras,2002,4.02
HND,Honduras,2001,4
HND,Honduras,2000,3.883
HND,Honduras,1999,3.85
HND,Honduras,1998,4.02
HND,Honduras,1997,3.32
HND,Honduras,1996,4.37
HND,Honduras,1995,3.24
HND,Honduras,1994,3.138
HKG,"Hong Kong SAR, China",2010,4.329
HKG,"Hong Kong SAR, China",2009,5.26
HKG,"Hong Kong SAR, China",2008,3.56
HKG,"Hong Kong SAR, China",2007,4.01
HKG,"Hong Kong SAR, China",2006,4.77
HKG,"Hong Kong SAR, China",2005,5.58
HKG,"Hong Kong SAR, China",2004,6.74
HKG,"Hong Kong SAR, China",2003,7.86
HKG,"Hong Kong SAR, China",2002,7.28
HKG,"Hong Kong SAR, China",2001,5.09
HKG,"Hong Kong SAR, China",2000,4.92
HKG,"Hong Kong SAR, China",1999,6.25
HKG,"Hong Kong SAR, China",1998,4.58
HKG,"Hong Kong SAR, China",1997,2.22
HKG,"Hong Kong SAR, China",1996,2.83
HKG,"Hong Kong SAR, China",1995,3.22
HKG,"Hong Kong SAR, China",1994,1.9
HUN,Hungary,2010,11.172
HUN,Hungary,2009,10.03
HUN,Hungary,2008,7.817
HUN,Hungary,2007,7.406
HUN,Hungary,2006,7.494
HUN,Hungary,2005,7.189
HUN,Hungary,2004,5.832
HUN,Hungary,2003,5.79
HUN,Hungary,2002,5.608
HUN,Hungary,2001,5.671
HUN,Hungary,2000,6.563
HUN,Hungary,1999,6.929
HUN,Hungary,1998,8.925
HUN,Hungary,1997,8.991
HUN,Hungary,1996,10.022
HUN,Hungary,1995,10.168
HUN,Hungary,1994,10.847
ISL,Iceland,2010,7.564
ISL,Iceland,2009,7.22
ISL,Iceland,2008,2.946
ISL,Iceland,2007,2.251
ISL,Iceland,2006,2.83
ISL,Iceland,2005,2.547
ISL,Iceland,2004,4.031
ISL,Iceland,2003,3.997
ISL,Iceland,2002,2.988
ISL,Iceland,2001,1.874
ISL,Iceland,2000,1.936
ISL,Iceland,1999,2.178
ISL,Iceland,1998,3.069
ISL,Iceland,1997,3.72
ISL,Iceland,1996,3.6
ISL,Iceland,1995,5.196
ISL,Iceland,1994,5.326
IND,India,2010,7.631
IND,India,2009,7.636
IND,India,2008,7.629
IND,India,2007,7.562
IND,India,2006,7.553
IND,India,2005,7.551
IND,India,2004,7.598
IND,India,2003,7.633
IND,India,2002,7.681
IND,India,2001,7.611
IND,India,2000,7.589
IND,India,1999,7.583
IND,India,1998,7.596
IND,India,1997,7.574
IND,India,1996,7.537
IND,India,1995,7.57
IND,India,1994,7.593
IDN,Indonesia,2010,5.614
IDN,Indonesia,2009,6.106
IDN,Indonesia,2008,7.208
IDN,Indonesia,2007,8.06
IDN,Indonesia,2006,7.551
IDN,Indonesia,2005,7.945
IDN,Indonesia,2004,7.303
IDN,Indonesia,2003,6.657
IDN,Indonesia,2002,6.604
IDN,Indonesia,2001,6.082
IDN,Indonesia,2000,6.077
IDN,Indonesia,1999,6.358
IDN,Indonesia,1998,5.459
IDN,Indonesia,1997,4.684
IDN,Indonesia,1996,4.861
IDN,Indonesia,1995,4.611
IDN,Indonesia,1994,4.366
IRN,"Iran, Islamic Rep.",2010,13.679
IRN,"Iran, Islamic Rep.",2009,12.113
IRN,"Iran, Islamic Rep.",2008,10.63
IRN,"Iran, Islamic Rep.",2007,10.772
IRN,"Iran, Islamic Rep.",2006,11.519
IRN,"Iran, Islamic Rep.",2005,11.813
IRN,"Iran, Islamic Rep.",2004,10.3
IRN,"Iran, Islamic Rep.",2003,11.529
IRN,"Iran, Islamic Rep.",2002,12.8
IRN,"Iran, Islamic Rep.",2001,12.362
IRN,"Iran, Islamic Rep.",2000,11.698
IRN,"Iran, Islamic Rep.",1999,11.176
IRN,"Iran, Islamic Rep.",1998,10.358
IRN,"Iran, Islamic Rep.",1997,9.68
IRN,"Iran, Islamic Rep.",1996,9.1
IRN,"Iran, Islamic Rep.",1995,9.904
IRN,"Iran, Islamic Rep.",1994,10.458
IRQ,Iraq,2010,8.267
IRQ,Iraq,2009,8.415
IRQ,Iraq,2008,8.466
IRQ,Iraq,2007,8.646
IRQ,Iraq,2006,8.411
IRQ,Iraq,2005,8.57
IRQ,Iraq,2004,8.715
IRQ,Iraq,2003,8.959
IRQ,Iraq,2002,8.619
IRQ,Iraq,2001,8.249
IRQ,Iraq,2000,8.038
IRQ,Iraq,1999,7.979
IRQ,Iraq,1998,8.064
IRQ,Iraq,1997,8.269
IRQ,Iraq,1996,8.516
IRQ,Iraq,1995,8.431
IRQ,Iraq,1994,8.221
IRL,Ireland,2010,14.534
IRL,Ireland,2009,12.609
IRL,Ireland,2008,6.774
IRL,Ireland,2007,4.98
IRL,Ireland,2006,4.355
IRL,Ireland,2005,4.237
IRL,Ireland,2004,4.491
IRL,Ireland,2003,4.478
IRL,Ireland,2002,4.216
IRL,Ireland,2001,3.684
IRL,Ireland,2000,4.318
IRL,Ireland,1999,5.804
IRL,Ireland,1998,7.699
IRL,Ireland,1997,10.191
IRL,Ireland,1996,11.692
IRL,Ireland,1995,11.97
IRL,Ireland,1994,14.544
ISR,Israel,2010,8.48
ISR,Israel,2009,9.534
ISR,Israel,2008,7.704
ISR,Israel,2007,9.379
ISR,Israel,2006,10.707
ISR,Israel,2005,11.342
ISR,Israel,2004,13.029
ISR,Israel,2003,13.505
ISR,Israel,2002,12.888
ISR,Israel,2001,11.812
ISR,Israel,2000,11.102
ISR,Israel,1999,11.183
ISR,Israel,1998,10.749
ISR,Israel,1997,9.751
ISR,Israel,1996,8.455
ISR,Israel,1995,8.782
ISR,Israel,1994,9.934
ITA,Italy,2010,8.363
ITA,Italy,2009,7.749
ITA,Italy,2008,6.723
ITA,Italy,2007,6.076
ITA,Italy,2006,6.777
ITA,Italy,2005,7.73
ITA,Italy,2004,7.866
ITA,Italy,2003,8.869
ITA,Italy,2002,9.211
ITA,Italy,2001,9.599
ITA,Italy,2000,10.834
ITA,Italy,1999,11.681
ITA,Italy,1998,12.117
ITA,Italy,1997,11.985
ITA,Italy,1996,11.864
ITA,Italy,1995,11.661
ITA,Italy,1994,11.086
JAM,Jamaica,2010,7.63
JAM,Jamaica,2009,7.314
JAM,Jamaica,2008,6.666
JAM,Jamaica,2007,6.607
JAM,Jamaica,2006,6.605
JAM,Jamaica,2005,6.577
JAM,Jamaica,2004,6.539
JAM,Jamaica,2003,6.534
JAM,Jamaica,2002,6.616
JAM,Jamaica,2001,6.641
JAM,Jamaica,2000,6.752
JAM,Jamaica,1999,6.813
JAM,Jamaica,1998,6.846
JAM,Jamaica,1997,6.693
JAM,Jamaica,1996,6.611
JAM,Jamaica,1995,6.325
JAM,Jamaica,1994,6.335
JPN,Japan,2010,5.102
JPN,Japan,2009,5.068
JPN,Japan,2008,4.002
JPN,Japan,2007,3.888
JPN,Japan,2006,4.192
JPN,Japan,2005,4.446
JPN,Japan,2004,4.734
JPN,Japan,2003,5.251
JPN,Japan,2002,5.386
JPN,Japan,2001,5.02
JPN,Japan,2000,4.748
JPN,Japan,1999,4.677
JPN,Japan,1998,4.078
JPN,Japan,1997,3.374
JPN,Japan,1996,3.383
JPN,Japan,1995,3.15
JPN,Japan,1994,2.89
JOR,Jordan,2010,12.5
JOR,Jordan,2009,12.9
JOR,Jordan,2008,12.7
JOR,Jordan,2007,13.1
JOR,Jordan,2006,14
JOR,Jordan,2005,14.8
JOR,Jordan,2004,14.626
JOR,Jordan,2003,14.5
JOR,Jordan,2002,15.3
JOR,Jordan,2001,14.7
JOR,Jordan,2000,13.7
JOR,Jordan,1999,13.763
JOR,Jordan,1998,13.841
JOR,Jordan,1997,13.74
JOR,Jordan,1996,13.7
JOR,Jordan,1995,14.6
JOR,Jordan,1994,16.894
KAZ,Kazakhstan,2010,5.77
KAZ,Kazakhstan,2009,6.55
KAZ,Kazakhstan,2008,6.63
KAZ,Kazakhstan,2007,7.26
KAZ,Kazakhstan,2006,7.79
KAZ,Kazakhstan,2005,8.13
KAZ,Kazakhstan,2004,8.4
KAZ,Kazakhstan,2003,8.78
KAZ,Kazakhstan,2002,9.33
KAZ,Kazakhstan,2001,10.43
KAZ,Kazakhstan,2000,12.75
KAZ,Kazakhstan,1999,13.46
KAZ,Kazakhstan,1998,13.13
KAZ,Kazakhstan,1997,13.01
KAZ,Kazakhstan,1996,12.96
KAZ,Kazakhstan,1995,10.98
KAZ,Kazakhstan,1994,7.54
KEN,Kenya,2010,2.793
KEN,Kenya,2009,2.816
KEN,Kenya,2008,2.751
KEN,Kenya,2007,2.642
KEN,Kenya,2006,2.673
KEN,Kenya,2005,2.739
KEN,Kenya,2004,2.844
KEN,Kenya,2003,2.869
KEN,Kenya,2002,2.916
KEN,Kenya,2001,2.876
KEN,Kenya,2000,2.884
KEN,Kenya,1999,2.884
KEN,Kenya,1998,2.843
KEN,Kenya,1997,2.818
KEN,Kenya,1996,2.773
KEN,Kenya,1995,2.848
KEN,Kenya,1994,2.955
PRK,"Korea, Dem. People's Rep.",2010,3.419
PRK,"Korea, Dem. People's Rep.",2009,3.48
PRK,"Korea, Dem. People's Rep.",2008,3.48
PRK,"Korea, Dem. People's Rep.",2007,3.547
PRK,"Korea, Dem. People's Rep.",2006,3.55
PRK,"Korea, Dem. People's Rep.",2005,3.576
PRK,"Korea, Dem. People's Rep.",2004,3.62
PRK,"Korea, Dem. People's Rep.",2003,3.668
PRK,"Korea, Dem. People's Rep.",2002,3.644
PRK,"Korea, Dem. People's Rep.",2001,3.676
PRK,"Korea, Dem. People's Rep.",2000,3.653
PRK,"Korea, Dem. People's Rep.",1999,3.67
PRK,"Korea, Dem. People's Rep.",1998,3.461
PRK,"Korea, Dem. People's Rep.",1997,3.253
PRK,"Korea, Dem. People's Rep.",1996,3.153
PRK,"Korea, Dem. People's Rep.",1995,3.114
PRK,"Korea, Dem. People's Rep.",1994,3.092
KOR,"Korea, Rep.",2010,3.324
KOR,"Korea, Rep.",2009,3.363
KOR,"Korea, Rep.",2008,2.959
KOR,"Korea, Rep.",2007,3.013
KOR,"Korea, Rep.",2006,3.254
KOR,"Korea, Rep.",2005,3.482
KOR,"Korea, Rep.",2004,3.42
KOR,"Korea, Rep.",2003,3.348
KOR,"Korea, Rep.",2002,3.046
KOR,"Korea, Rep.",2001,3.699
KOR,"Korea, Rep.",2000,4.063
KOR,"Korea, Rep.",1999,6.342
KOR,"Korea, Rep.",1998,6.963
KOR,"Korea, Rep.",1997,2.608
KOR,"Korea, Rep.",1996,2.048
KOR,"Korea, Rep.",1995,2.063
KOR,"Korea, Rep.",1994,2.476
KWT,Kuwait,2010,1.82
KWT,Kuwait,2009,1.64
KWT,Kuwait,2008,1.75
KWT,Kuwait,2007,1.5
KWT,Kuwait,2006,1.3
KWT,Kuwait,2005,1.455
KWT,Kuwait,2004,1.7
KWT,Kuwait,2003,1.3
KWT,Kuwait,2002,1.1
KWT,Kuwait,2001,0.8
KWT,Kuwait,2000,0.8
KWT,Kuwait,1999,0.7
KWT,Kuwait,1998,0.7
KWT,Kuwait,1997,0.7
KWT,Kuwait,1996,0.7
KWT,Kuwait,1995,0.694
KWT,Kuwait,1994,0.7
KGZ,Kyrgyz Republic,2010,3.503
KGZ,Kyrgyz Republic,2009,3.343
KGZ,Kyrgyz Republic,2008,3.207
KGZ,Kyrgyz Republic,2007,3.094
KGZ,Kyrgyz Republic,2006,2.962
KGZ,Kyrgyz Republic,2005,2.816
KGZ,Kyrgyz Republic,2004,2.68
KGZ,Kyrgyz Republic,2003,2.548
KGZ,Kyrgyz Republic,2002,2.416
KGZ,Kyrgyz Republic,2001,2.273
KGZ,Kyrgyz Republic,2000,2.143
KGZ,Kyrgyz Republic,1999,2.001
KGZ,Kyrgyz Republic,1998,1.861
KGZ,Kyrgyz Republic,1997,1.739
KGZ,Kyrgyz Republic,1996,1.647
KGZ,Kyrgyz Republic,1995,1.539
KGZ,Kyrgyz Republic,1994,1.41
LAO,Lao PDR,2010,0.708
LAO,Lao PDR,2009,0.835
LAO,Lao PDR,2008,0.944
LAO,Lao PDR,2007,1.068
LAO,Lao PDR,2006,1.199
LAO,Lao PDR,2005,1.35
LAO,Lao PDR,2004,1.498
LAO,Lao PDR,2003,1.639
LAO,Lao PDR,2002,1.775
LAO,Lao PDR,2001,1.881
LAO,Lao PDR,2000,2.045
LAO,Lao PDR,1999,2.154
LAO,Lao PDR,1998,2.293
LAO,Lao PDR,1997,2.354
LAO,Lao PDR,1996,2.45
LAO,Lao PDR,1995,2.6
LAO,Lao PDR,1994,2.634
LVA,Latvia,2010,19.482
LVA,Latvia,2009,17.515
LVA,Latvia,2008,7.739
LVA,Latvia,2007,6.052
LVA,Latvia,2006,7.03
LVA,Latvia,2005,10.033
LVA,Latvia,2004,11.708
LVA,Latvia,2003,12.061
LVA,Latvia,2002,13.829
LVA,Latvia,2001,13.821
LVA,Latvia,2000,14.211
LVA,Latvia,1999,13.79
LVA,Latvia,1998,14.454
LVA,Latvia,1997,14.9
LVA,Latvia,1996,20.7
LVA,Latvia,1995,19
LVA,Latvia,1994,18.7
LBN,Lebanon,2010,6.768
LBN,Lebanon,2009,6.355
LBN,Lebanon,2008,7.666
LBN,Lebanon,2007,8.98
LBN,Lebanon,2006,8.679
LBN,Lebanon,2005,8.249
LBN,Lebanon,2004,7.85
LBN,Lebanon,2003,8.061
LBN,Lebanon,2002,8.248
LBN,Lebanon,2001,8.499
LBN,Lebanon,2000,8.641
LBN,Lebanon,1999,8.787
LBN,Lebanon,1998,8.571
LBN,Lebanon,1997,8.62
LBN,Lebanon,1996,8.413
LBN,Lebanon,1995,8.421
LBN,Lebanon,1994,8.321
LSO,Lesotho,2010,16.068
LSO,Lesotho,2009,16.115
LSO,Lesotho,2008,15.851
LSO,Lesotho,2007,15.942
LSO,Lesotho,2006,16.054
LSO,Lesotho,2005,16.031
LSO,Lesotho,2004,16.154
LSO,Lesotho,2003,16.056
LSO,Lesotho,2002,16.079
LSO,Lesotho,2001,16.081
LSO,Lesotho,2000,16.169
LSO,Lesotho,1999,16.167
LSO,Lesotho,1998,15.913
LSO,Lesotho,1997,15.822
LSO,Lesotho,1996,15.709
LSO,Lesotho,1995,15.797
LSO,Lesotho,1994,15.62
LBR,Liberia,2010,2.266
LBR,Liberia,2009,2.241
LBR,Liberia,2008,2.221
LBR,Liberia,2007,2.232
LBR,Liberia,2006,2.28
LBR,Liberia,2005,2.413
LBR,Liberia,2004,2.424
LBR,Liberia,2003,2.42
LBR,Liberia,2002,2.222
LBR,Liberia,2001,2.104
LBR,Liberia,2000,2.018
LBR,Liberia,1999,2.006
LBR,Liberia,1998,2.061
LBR,Liberia,1997,2.195
LBR,Liberia,1996,2.397
LBR,Liberia,1995,2.588
LBR,Liberia,1994,2.652
LBY,Libya,2010,19.321
LBY,Libya,2009,19.29
LBY,Libya,2008,19.041
LBY,Libya,2007,18.771
LBY,Libya,2006,18.805
LBY,Libya,2005,18.66
LBY,Libya,2004,18.938
LBY,Libya,2003,19.074
LBY,Libya,2002,19.281
LBY,Libya,2001,19.239
LBY,Libya,2000,19.275
LBY,Libya,1999,19.233
LBY,Libya,1998,19.192
LBY,Libya,1997,19.151
LBY,Libya,1996,19.212
LBY,Libya,1995,19.331
LBY,Libya,1994,19.328
LTU,Lithuania,2010,17.814
LTU,Lithuania,2009,13.785
LTU,Lithuania,2008,5.826
LTU,Lithuania,2007,4.25
LTU,Lithuania,2006,5.78
LTU,Lithuania,2005,8.325
LTU,Lithuania,2004,10.684
LTU,Lithuania,2003,12.874
LTU,Lithuania,2002,13.008
LTU,Lithuania,2001,16.84
LTU,Lithuania,2000,15.931
LTU,Lithuania,1999,13.388
LTU,Lithuania,1998,13.711
LTU,Lithuania,1997,14.13
LTU,Lithuania,1996,16.4
LTU,Lithuania,1995,17.54
LTU,Lithuania,1994,13.8
LUX,Luxembourg,2010,4.423
LUX,Luxembourg,2009,5.194
LUX,Luxembourg,2008,5.06
LUX,Luxembourg,2007,4.065
LUX,Luxembourg,2006,4.731
LUX,Luxembourg,2005,4.488
LUX,Luxembourg,2004,5.113
LUX,Luxembourg,2003,3.675
LUX,Luxembourg,2002,2.621
LUX,Luxembourg,2001,1.805
LUX,Luxembourg,2000,2.345
LUX,Luxembourg,1999,2.39
LUX,Luxembourg,1998,2.763
LUX,Luxembourg,1997,2.527
LUX,Luxembourg,1996,3.286
LUX,Luxembourg,1995,2.918
LUX,Luxembourg,1994,3.479
MAC,"Macao SAR, China",2010,2.84
MAC,"Macao SAR, China",2009,3.58
MAC,"Macao SAR, China",2008,2.999
MAC,"Macao SAR, China",2007,3.269
MAC,"Macao SAR, China",2006,3.822
MAC,"Macao SAR, China",2005,4.158
MAC,"Macao SAR, China",2004,4.904
MAC,"Macao SAR, China",2003,5.995
MAC,"Macao SAR, China",2002,6.278
MAC,"Macao SAR, China",2001,6.371
MAC,"Macao SAR, China",2000,6.874
MAC,"Macao SAR, China",1999,6.34
MAC,"Macao SAR, China",1998,4.607
MAC,"Macao SAR, China",1997,3.225
MAC,"Macao SAR, China",1996,4.261
MAC,"Macao SAR, China",1995,3.581
MAC,"Macao SAR, China",1994,2.48
MDG,Madagascar,2010,4.28
MDG,Madagascar,2009,3.885
MDG,Madagascar,2008,3.431
MDG,Madagascar,2007,3.202
MDG,Madagascar,2006,2.945
MDG,Madagascar,2005,2.62
MDG,Madagascar,2004,3.951
MDG,Madagascar,2003,5.01
MDG,Madagascar,2002,5.515
MDG,Madagascar,2001,5.35
MDG,Madagascar,2000,5.8
MDG,Madagascar,1999,5.822
MDG,Madagascar,1998,5.901
MDG,Madagascar,1997,5.971
MDG,Madagascar,1996,6.092
MDG,Madagascar,1995,6.092
MDG,Madagascar,1994,6.106
MWI,Malawi,2010,4.78
MWI,Malawi,2009,4.732
MWI,Malawi,2008,4.796
MWI,Malawi,2007,4.876
MWI,Malawi,2006,4.954
MWI,Malawi,2005,4.935
MWI,Malawi,2004,4.964
MWI,Malawi,2003,5.165
MWI,Malawi,2002,5.248
MWI,Malawi,2001,5.221
MWI,Malawi,2000,5.045
MWI,Malawi,1999,5.002
MWI,Malawi,1998,4.921
MWI,Malawi,1997,4.69
MWI,Malawi,1996,4.94
MWI,Malawi,1995,4.895
MWI,Malawi,1994,5.368
MYS,Malaysia,2010,3.32
MYS,Malaysia,2009,3.62
MYS,Malaysia,2008,3.34
MYS,Malaysia,2007,3.31
MYS,Malaysia,2006,3.32
MYS,Malaysia,2005,3.53
MYS,Malaysia,2004,3.54
MYS,Malaysia,2003,3.61
MYS,Malaysia,2002,3.48
MYS,Malaysia,2001,3.53
MYS,Malaysia,2000,3
MYS,Malaysia,1999,3.43
MYS,Malaysia,1998,3.2
MYS,Malaysia,1997,2.45
MYS,Malaysia,1996,2.52
MYS,Malaysia,1995,3.15
MYS,Malaysia,1994,3.64
MDV,Maldives,2010,10.875
MDV,Maldives,2009,11.697
MDV,Maldives,2008,10.361
MDV,Maldives,2007,9.421
MDV,Maldives,2006,8.345
MDV,Maldives,2005,7.313
MDV,Maldives,2004,6.151
MDV,Maldives,2003,5.126
MDV,Maldives,2002,4.094
MDV,Maldives,2001,3.038
MDV,Maldives,2000,1.97
MDV,Maldives,1999,1.726
MDV,Maldives,1998,1.489
MDV,Maldives,1997,1.25
MDV,Maldives,1996,1.019
MDV,Maldives,1995,0.79
MDV,Maldives,1994,0.793
MLI,Mali,2010,1.375
MLI,Mali,2009,1.406
MLI,Mali,2008,1.383
MLI,Mali,2007,1.372
MLI,Mali,2006,1.395
MLI,Mali,2005,1.367
MLI,Mali,2004,1.413
MLI,Mali,2003,1.272
MLI,Mali,2002,1.36
MLI,Mali,2001,1.332
MLI,Mali,2000,1.412
MLI,Mali,1999,1.358
MLI,Mali,1998,1.342
MLI,Mali,1997,1.411
MLI,Mali,1996,1.421
MLI,Mali,1995,1.464
MLI,Mali,1994,1.512
MLT,Malta,2010,6.861
MLT,Malta,2009,6.896
MLT,Malta,2008,5.977
MLT,Malta,2007,6.472
MLT,Malta,2006,6.798
MLT,Malta,2005,6.923
MLT,Malta,2004,7.317
MLT,Malta,2003,7.488
MLT,Malta,2002,6.902
MLT,Malta,2001,7.107
MLT,Malta,2000,6.324
MLT,Malta,1999,6.325
MLT,Malta,1998,6.326
MLT,Malta,1997,6.328
MLT,Malta,1996,6.329
MLT,Malta,1995,6.33
MLT,Malta,1994,6.331
MRT,Mauritania,2010,10.093
MRT,Mauritania,2009,10.214
MRT,Mauritania,2008,9.715
MRT,Mauritania,2007,9.482
MRT,Mauritania,2006,9.313
MRT,Mauritania,2005,9.59
MRT,Mauritania,2004,9.77
MRT,Mauritania,2003,9.911
MRT,Mauritania,2002,10.201
MRT,Mauritania,2001,10.132
MRT,Mauritania,2000,10.03
MRT,Mauritania,1999,10.033
MRT,Mauritania,1998,9.975
MRT,Mauritania,1997,9.788
MRT,Mauritania,1996,9.764
MRT,Mauritania,1995,9.766
MRT,Mauritania,1994,9.979
MUS,Mauritius,2010,7.654
MUS,Mauritius,2009,7.257
MUS,Mauritius,2008,7.17
MUS,Mauritius,2007,8.475
MUS,Mauritius,2006,9.04
MUS,Mauritius,2005,9.524
MUS,Mauritius,2004,8.337
MUS,Mauritius,2003,8.318
MUS,Mauritius,2002,8.205
MUS,Mauritius,2001,9.14
MUS,Mauritius,2000,9.125
MUS,Mauritius,1999,9.278
MUS,Mauritius,1998,9.253
MUS,Mauritius,1997,9.381
MUS,Mauritius,1996,9.503
MUS,Mauritius,1995,9.59
MUS,Mauritius,1994,9.513
MEX,Mexico,2010,5.303
MEX,Mexico,2009,5.356
MEX,Mexico,2008,3.874
MEX,Mexico,2007,3.628
MEX,Mexico,2006,3.566
MEX,Mexico,2005,3.558
MEX,Mexico,2004,3.937
MEX,Mexico,2003,3.455
MEX,Mexico,2002,3.003
MEX,Mexico,2001,2.627
MEX,Mexico,2000,2.646
MEX,Mexico,1999,2.598
MEX,Mexico,1998,3.733
MEX,Mexico,1997,4.235
MEX,Mexico,1996,5.465
MEX,Mexico,1995,7.095
MEX,Mexico,1994,4.436
MDA,Moldova,2010,2.972
MDA,Moldova,2009,3.024
MDA,Moldova,2008,2.097
MDA,Moldova,2007,2.749
MDA,Moldova,2006,4.26
MDA,Moldova,2005,5.633
MDA,Moldova,2004,6.374
MDA,Moldova,2003,6.378
MDA,Moldova,2002,6.845
MDA,Moldova,2001,7.366
MDA,Moldova,2000,8.539
MDA,Moldova,1999,11.14
MDA,Moldova,1998,10
MDA,Moldova,1997,7.9
MDA,Moldova,1996,7.9
MDA,Moldova,1995,5.3
MDA,Moldova,1994,5.8
MNG,Mongolia,2010,6.549
MNG,Mongolia,2009,5.86
MNG,Mongolia,2008,5.565
MNG,Mongolia,2007,7.2
MNG,Mongolia,2006,7.193
MNG,Mongolia,2005,7.015
MNG,Mongolia,2004,6.851
MNG,Mongolia,2003,6.768
MNG,Mongolia,2002,6.2
MNG,Mongolia,2001,6.111
MNG,Mongolia,2000,5.992
MNG,Mongolia,1999,5.844
MNG,Mongolia,1998,5.752
MNG,Mongolia,1997,5.608
MNG,Mongolia,1996,5.53
MNG,Mongolia,1995,5.5
MNG,Mongolia,1994,5.709
MNE,Montenegro,2010,19.649
MNE,Montenegro,2009,19.09
MNE,Montenegro,2008,17.15
MNE,Montenegro,2007,19.4
MNE,Montenegro,2006,24.815
MNE,Montenegro,2005,30.31
MNE,Montenegro,2004,30.342
MNE,Montenegro,2003,30.39
MNE,Montenegro,2002,30.356
MNE,Montenegro,2001,30.542
MNE,Montenegro,2000,30.447
MNE,Montenegro,1999,30.471
MNE,Montenegro,1998,30.21
MNE,Montenegro,1997,30.219
MNE,Montenegro,1996,30.173
MNE,Montenegro,1995,30.196
MNE,Montenegro,1994,30.226
MAR,Morocco,2010,9.09
MAR,Morocco,2009,8.96
MAR,Morocco,2008,9.57
MAR,Morocco,2007,9.56
MAR,Morocco,2006,9.67
MAR,Morocco,2005,11.01
MAR,Morocco,2004,10.83
MAR,Morocco,2003,11.92
MAR,Morocco,2002,11.59
MAR,Morocco,2001,12.46
MAR,Morocco,2000,13.58
MAR,Morocco,1999,13.94
MAR,Morocco,1998,13.359
MAR,Morocco,1997,14.025
MAR,Morocco,1996,13.362
MAR,Morocco,1995,14.054
MAR,Morocco,1994,13.858
MOZ,Mozambique,2010,3.259
MOZ,Mozambique,2009,3.207
MOZ,Mozambique,2008,3.112
MOZ,Mozambique,2007,3.082
MOZ,Mozambique,2006,3.037
MOZ,Mozambique,2005,3.035
MOZ,Mozambique,2004,2.953
MOZ,Mozambique,2003,2.857
MOZ,Mozambique,2002,2.902
MOZ,Mozambique,2001,2.838
MOZ,Mozambique,2000,2.832
MOZ,Mozambique,1999,2.663
MOZ,Mozambique,1998,2.64
MOZ,Mozambique,1997,2.7
MOZ,Mozambique,1996,2.763
MOZ,Mozambique,1995,2.758
MOZ,Mozambique,1994,2.879
MMR,Myanmar,2010,0.725
MMR,Myanmar,2009,0.712
MMR,Myanmar,2008,0.7
MMR,Myanmar,2007,0.684
